id,fen,mateIn,composer
42a273ff,8/8/b7/8/4p3/7k/4r1R1/6RK w - - 0 1,5,Ralf Krätschmer
588c547d,k3N3/4N3/1K6/8/8/8/4P3/8 w - - 0 1,5,Геннадий Петрович Кардымон
19e6e8f5,8/8/8/8/3kb3/8/8/KQBB4 w - - 0 1,5,Константин Григорьевич Почтарёв
497c9958,8/1B6/8/4p1n1/PPk5/2P5/P3KPP1/1N6 w - - 0 1,5,Dieter Kutzborski
9c48951e,8/8/8/4Q3/8/1p6/b7/1k1BK3 w - - 0 1,5,Александр Васильевич Галицкий
fb3c7224,8/R5N1/8/2N1k3/8/8/4P1B1/4K3 w - - 0 1,5,Karel Kondelík
da000750,8/8/5K2/1B1k1P2/8/6NP/4P3/6B1 w - - 0 1,5,Rudolf Weinheimer
68120780,n1r5/1pNqNb1r/2pP2p1/1p1p4/1P1k4/1Kp5/Q1PpRp2/8 w - - 0 1,5,Ernst Baumgarten
070cce91,5b2/8/7p/1p6/8/1N6/kPK5/4B3 w - - 0 1,5,William Anthony Shinkman
9953a439,8/8/8/8/6p1/6k1/8/4KBNR w - - 0 1,5,Hilmar Ebert
c79ea3f2,qn1R4/p4pK1/1N1PkP2/1b1pP3/p3PBPp/1N2Q3/1br3p1/2r1n3 w - - 0 1,5,Венелин Алайков
0dda9e77,3RN3/1n1B1p1n/pr4P1/1p1k2P1/2pP4/3bB3/1Q1N1P1b/K7 w - - 0 1,5,Arthur Klinke
4c473064,R5nk/6rp/5B1p/5P1p/5P1N/5PpN/6PP/K5R1 w - - 0 1,5,Albert Renn
d2d57673,8/8/4B3/8/3k4/3N4/2K2P1P/8 w - - 0 1,5,Andrej Anton Uršič
528e2148,8/6pP/6K1/8/6k1/4P3/5PP1/8 w - - 0 1,5,Борис Дмитриевич Пустовой
18240dac,8/8/1p1K4/8/k7/8/8/1NB2BN1 w - - 0 1,5,Пётр Шалимов
e5fdf266,bN6/1np5/2R5/Rn6/1k2N3/8/K7/8 w - - 0 1,5,Karl Wilhelm Adolf Rothmaler
94cb4642,8/1R1p2B1/1p1kpb2/p2n2qp/2Q1K3/P7/1N1P4/5r2 w - - 0 1,5,Maximino Fontana
f464550d,K7/4p3/8/3pN3/1P1k1P2/5P2/3B4/7R w - - 0 1,5,Николай Филиппович Власенко
c173550c,1N6/8/5K2/3k4/3B4/3PP3/4P3/8 w - - 0 1,5,Евгений Викторович Марков
05569305,b1k5/pNB5/B1K5/8/8/8/8/8 w - - 0 1,5,Edgar Dinwiddie Holladay
9ffb3cff,8/2p3p1/6P1/1Bp5/K1nk4/2N3P1/7Q/8 w - - 0 1,5,Johannes Seeberger
99754a9e,4B2K/4p2n/7k/rp1p4/7B/7p/1p6/6R1 w - - 0 1,5,Baldur J. L. Kozdon
c8b80b8a,4B3/4p3/1N2k3/8/2N2K2/8/6PB/8 w - - 0 1,5,Николай Данилович Злыднёв
e57edaf5,1r2b3/5n2/5P2/1p1p1k2/4RNNK/3pPB1p/1R6/4B3 w - - 0 1,5,Ivan O. Kos
9f7c39e2,8/2B1p3/1Ppnp1n1/P1K1k1NN/4P3/p3p2p/1r6/Q7 w - - 0 1,5,
e72883c0,8/p5p1/2N3P1/2p3R1/2Pp4/P2Pp3/4P2p/4K2k w - - 0 1,5,Walter Stooss
d687d0ba,3N1Kn1/2ppp3/2p4p/2p2pp1/8/1N1k1P1b/P4P2/2Q2n2 w - - 0 1,5,Miroslav Svítek
5bf19bbf,1K6/8/3k1B2/7R/4B3/8/8/8 w - - 0 1,5,Artur Mandler
da9ceb68,8/8/R7/2kpN3/8/3Kp3/4B3/8 w - - 0 1,5,Howard Staunton
fe3123af,8/5p2/1p3PpB/6P1/6Pk/1K3R1P/B7/8 w - - 0 1,5,Johannes van Dijk
c788a028,1B4bb/2R5/2K2p2/3p1pn1/2p1rkrp/2P1pNn1/Q5P1/8 w - - 0 1,5,János Szirmay
dd6a496e,8/3p2K1/3P1R1B/1P1kp1N1/2p1N3/2P1p2P/4P2R/8 w - - 0 1,5,Herbert Robert Engel
8f8b9ef9,8/4Bp1p/4p2N/4PpPk/5R1P/7K/8/8 w - - 0 1,5,Wladimir Wiktorowitsch Sokolow
31aa0612,3nR3/1p3p1Q/1Bk1nN2/K1P1P2p/3P2N1/1p3bpP/4r2q/5B2 w - - 0 1,5,Alfred Kempe
ccb3c4c1,8/1K6/8/7p/8/2P1NB1p/5Bnp/7k w - - 0 1,5,Emil Palkoska
36a06733,8/8/1KR5/1P6/8/3k1B2/8/5N2 w - - 0 1,5,Валерий Алексеевич Иванов
c908df0a,8/8/8/4B3/4K1P1/5R2/6p1/6kb w - - 0 1,5,Juri Jakowlewitsch Marker
93c2c70b,1n2N3/3r1b2/p1p1pPn1/K1Pk2P1/1p2Rp1p/1N1ppB2/PP3B2/3r4 w - - 0 1,5,Александр Сергеевич Кузовков
635f24af,3k4/N4R1N/8/8/8/8/1p6/bK6 w - - 0 1,5,Виктор Сергеевич Жеглов
438c24c7,6B1/8/8/8/8/1p6/8/k1BK4 w - - 0 1,5,Nikolaj Zujev
df4da344,N3b1r1/p2n4/k5nQ/4p1p1/PB2B3/P7/4K3/8 w - - 0 1,5,Stefan Schneider
acb7170d,8/3pp3/4k3/8/1KN5/5Q2/8/8 w - - 0 1,5,Владимир Владимирович Кожакин
aab272de,2Bb1r2/2kPppB1/pR2PP2/Kp6/PP1Nppn1/3Prp2/3pb3/4q3 w - - 0 1,5,Marcel Tribowski
2823f963,2Brk2K/1p2B3/2p2P1p/1b2N1pr/5p1p/1N6/1p3P2/8 w - - 0 1,5,Hans Ott
76703c30,2n5/8/2p1pNP1/K3Bk1B/p4P1p/r3p3/r2PP2n/1b3N2 w - - 0 1,5,Gerhard Mroczek
6b3a7228,1b5n/3p4/3r1N2/B2B1pNK/1p3k1p/2p4P/n6P/4R3 w - - 0 1,5,Thomas Smith
69749409,r6k/7p/p4p1B/8/5N1b/8/Q7/K7 w - - 0 1,5,Béla Majoros
3da4e7e1,8/8/8/8/6p1/6Pk/5K1P/5N1R w - - 0 1,5,Евгений Васильевич Фомичёв
a2aee5f5,3Bk3/4P3/4K3/7N/3b3P/8/8/8 w - - 0 1,5,Edvard Johannes Gabriel af Hällström
674bf900,k7/2K5/P7/2RR4/5B2/5r2/8/8 w - - 0 1,5,Віктор Леонiдович Щербіна
10788ae7,8/7Q/8/8/6p1/6p1/6p1/4K1k1 w - - 0 1,5,Mirko Degenkolbe
f1c43b6d,7n/1p1B2K1/7p/1N2k3/2P1p3/6Pp/2NP1Pbr/8 w - - 0 1,5,Фёдор Васильевич Давиденко
70fbd31e,8/1N6/3N4/8/k7/8/1PP5/2K5 w - - 0 1,5,Николай С. Зиновьев
c7906991,1b3Q2/p7/r2rp3/1P1Pk2p/P1P3p1/1P6/p7/R3K2R w - - 0 1,5,Günther Jahn
b18d9f27,8/5B1n/K7/8/k3p3/2B5/1P6/8 w - - 0 1,5,Detlef Lackner
0f47808f,r1r3k1/pp3p1p/4bp1Q/6Pp/5q2/3B1P2/PPP5/K2R4 w - - 0 1,5,NN
8845a9fb,7B/8/2Kp4/1p6/1Nk5/8/1R6/8 w - - 0 1,5,Владимир Викторович Морозов
f2ab94dc,4B3/8/3p1B1k/3P4/6P1/6K1/8/8 w - - 0 1,5,Artur Mandler
0170d6af,k1K2nB1/p6p/N7/r3b3/N1pP4/r6Q/6R1/q7 w - - 0 1,5,Henry John Clinton Andrews
e7f861bd,8/8/1B1k1NK1/3P4/8/4p3/4P3/8 w - - 0 1,5,Валерий Алексеевич Иванов
db7adebe,2k5/2P1p3/KP2P3/8/1p5r/pBppP3/7p/b3r3 w - - 0 1,5,Baldur J. L. Kozdon
03b90913,kr1bn3/pb1n1r1q/B1P1Np1p/1N1P4/1Rp5/1p1p1PQ1/1P5B/1K6 w - - 0 1,5,Joseph Dollinger
531b9d97,8/4K3/8/4Nk2/8/4BP1N/3P4/8 w - - 0 1,5,Dieter Müller
1b332ea9,3R1r2/2qnpP2/n1N3Pp/3k3B/P1Rb1p2/2B2NpK/br1pQP2/8 w - - 0 1,5,Heinrich Friedrich Ludwig Meyer
73ad1b82,8/8/1p1p4/8/1P1p1B2/8/3K3R/5k2 w - - 0 1,5,Vladimír Kočí
6a8281e8,5R2/6r1/3P4/1BBk4/8/3N4/8/K7 w - - 0 1,5,Samuel Loyd
9d2690a1,5B2/8/5k1p/4NP1P/3pP3/P4NP1/3K4/8 w - - 0 1,5,Adolf Christian Bayersdorfer
3b6dd8e3,k5N1/8/P3p3/1P2K3/8/8/8/8 w - - 0 1,5,Charles W. White
ac52c8ab,Q7/p7/8/1NR5/Nkb5/pp2r3/5B2/KR2b3 w - - 0 1,5,
00cd6355,k1B1R3/3N4/5p2/5K2/8/8/7b/8 w - - 0 1,5,Karl Junker
2124c66b,8/7p/1n1p1n1P/3k4/1PpNpP2/2PpP3/1P1B1P2/K2B4 w - - 0 1,5,Frederic H. Deacon
dc03a3fa,8/1p6/1p6/1P5R/8/Pk3P2/1P1KP3/8 w - - 0 1,5,Joseph C. J. Wainwright
eadf2b9c,8/8/8/1R6/2P5/k7/8/K7 w - - 0 1,5,Werner Speckmann
d4fbad90,5B2/8/4kNB1/3N2p1/3P2P1/2K5/8/8 w - - 0 1,5,Николай Николаевич Акимов
26629554,B1k1K3/2P5/8/4B3/8/8/8/1n6 w - - 0 1,5,Miroslav Havel
bb14c165,8/8/3Q1prn/r4k2/b2BpppK/1p6/q1pRBN2/8 w - - 0 1,5,Baldur J. L. Kozdon
bb2f9eac,b3BB2/8/5p2/b1P2NkP/6p1/2nK4/1rP1N3/8 w - - 0 1,5,Alexander George McCombe
708ddbad,8/8/pp2P3/kp1P4/1p3p2/nP3Pp1/6b1/R3K1B1 w - - 0 1,5,Norman Alasdair Macleod
0487f1eb,5B2/2p5/2K5/8/2kP4/1N6/2P5/3Nb3 w - - 0 1,5,Werner Speckmann
3ac7acbc,2b5/1p2p3/kP1N4/3P4/2N5/8/1P5n/2K3R1 w - - 0 1,5,Oto Mihalčo
1a5c7cfa,8/3K4/3N4/3k4/7B/4P2N/8/8 w - - 0 1,5,Wolf Willi Böhringer
aadce682,4N3/8/4R3/1p6/1K1k4/3P4/4P3/8 w - - 0 1,5,Wolfgang Pauly
f45ea796,Q7/8/8/4P1pr/6pk/8/6K1/8 w - - 0 1,5,Владимир В. Никитин
f27d504c,8/8/3k4/3P4/3B4/3K1B2/8/R7 w - - 0 1,5,Andreas Nievergelt
8a0ea56a,8/8/8/6R1/4k2p/5N1P/4K3/5B2 w - - 0 1,5,Kurt Bacmeister
b3e12b96,N7/8/K2p4/3B4/k3P3/8/1P6/8 w - - 0 1,5,Валерий Алексеевич Иванов
93781ed2,1B6/1B6/8/1k6/8/1K6/1P6/8 w - - 0 1,5,Pieter Theodor Lodewijk Helvetius van den Bergh
edd8e166,R7/2K2p2/2B2P2/1pk5/2p5/b1Pp4/7r/5b2 w - - 0 1,5,Christoph Johannessohn
ce86b8e4,3B4/8/6K1/4p2N/6k1/8/6P1/8 w - - 0 1,5,Валерий Алексеевич Иванов
670168f3,8/7p/8/8/1R5P/3k4/3P4/3K4 w - - 0 1,5,Werner Speckmann
2879144c,3n1K2/r1Rb4/1N2pp2/1PB1k3/1p5P/nN1BpR1P/2P1P3/b3q3 w - - 0 1,5,Evgeni Bourd
c1aa1b60,8/1R6/3NkN2/8/5P2/1K5P/8/8 w - - 0 1,5,Klaus-Peter Zuncke
dfbdc610,4rb1n/nr2P3/5k2/3Bp1Rp/p1p5/1p6/3Q1KP1/7R w - - 0 1,5,Conrad Bayer
c7f17806,7b/6B1/3PK2p/2p1NN1p/2prkp2/4r3/3Q4/7b w - - 0 1,5,Stephan Eisert
905a4671,8/4N3/8/K2NkB2/6P1/1P6/8/8 w - - 0 1,5,Ангел Златанов
4363a5e4,8/8/3R4/8/K7/4p3/8/k7 w - - 0 1,5,Otto Georg Edgar Dehler
3d81f91e,1N4b1/2b2nr1/1p4n1/1p2P3/2p3B1/pk2P1p1/3P1PQ1/K7 w - - 0 1,5,Johannes Kohtz
e48834e0,BR5n/4p3/1BNpp1p1/2Pk4/6rP/pP1P1Kp1/rb2N3/1b5n w - - 0 1,5,Michael Herzberg
fcaf7653,k1NB4/2K3p1/p2p4/p7/8/8/8/8 w - - 0 1,5,Julius Zdeněk Mach
37b1ed1b,8/6B1/8/3k4/8/8/2R3K1/1B6 w - - 0 1,5,Loek van Rey
c3dd2a35,3nb2b/3r2B1/1p6/pR2p1r1/P1kP4/p3P1pB/PRPp2Pp/NK1N4 w - - 0 1,5,Александр Николаевич Панкратьев
26fb87f9,3K4/8/2p1p3/2pkp3/8/1P3P1R/1P3P2/8 w - - 0 1,5,Frédéric Lazard
1e783554,1r3rk1/6p1/5bP1/3bNN2/8/3n4/1B2q3/1KQ4R w - - 0 1,5,J. Woodward
adeb0293,8/1P1k4/r1NN4/2K1P3/8/8/8/8 w - - 0 1,5,Микола Васильович Резвов
10f8fce8,8/8/5K2/2p5/3k1N2/8/2PBB3/8 w - - 0 1,5,Sámuel Gold
124a8f4a,7N/8/7p/1R4pk/R7/7K/5b2/8 w - - 0 1,5,Karl Heinz Siehndel
d22b0b03,8/7N/8/7R/8/3k4/8/B2K4 w - - 0 1,5,Robert Sinclair Brieger
427ce99f,2B5/8/1p3p2/5P1R/1P6/3pK1P1/3N2p1/6k1 w - - 0 1,5,Валерий Иванович Резинкин
502c7e9f,1K6/1B6/8/2N1P3/P2N1P2/1P2k1P1/8/4B3 w - - 0 1,5,Ottmar Weiß
c95a4132,2k5/2B1Kp2/1Pp1p3/p1NB4/p1p2N2/4p3/1n4r1/1r4qb w - - 0 1,5,Hans Lepuschütz
ed4e9f76,8/8/6PK/8/p7/5R2/r1k5/5R2 w - - 0 1,5,Walter Freiherr von Holzhausen
120de1b1,5nNb/7r/pBP1p3/p7/2K1k1P1/4pNPn/1pP3Bp/1r6 w - - 0 1,5,Volker Zipf
d5aa1a4e,k7/2ppp1N1/K7/1Q6/8/4p3/8/1n2r1bb w - - 0 1,5,Hans Michael Erdenbrecher
3ee0b625,8/4K1pq/4R1b1/3p1k1n/3ppp2/B3P3/1PP1B3/8 w - - 0 1,5,Charles Henry Stanley
a2a7736a,k7/Pp4p1/1K2B1P1/8/8/2P2rp1/8/R7 w - - 0 1,5,Александр Константинович Калинин
463f3ff6,3N1n2/3pKp2/4prp1/2p1k3/2P5/2bP2Pb/1qPB1p2/Q7 w - - 0 1,5,Arnold Pongrácz
da7dc439,8/8/8/8/1p1R4/b3p1p1/rpp1p1K1/rbk1N3 w - - 0 1,5,Vladimír Pachman
b0d7a0c8,8/8/1K5p/2R3R1/3B1k2/4N3/8/8 w - - 0 1,5,Александр Иванович Ельцов
6223f85f,1bB1KR2/6pb/2N5/1Np2Pp1/r3k3/1Pr1p2P/4P2P/qn3R2 w - - 0 1,5,Авенир Николаевич Попандопуло
e08e8ed8,8/8/1pN5/1Bk1B3/6rr/P1N4b/1P3P2/2K2n2 w - - 0 1,5,Erich Ernest Zepler
3dfaac31,3N4/r7/p7/k1r5/1R6/2P1Np2/1K5B/8 w - - 0 1,5,André Chéron
f07daccc,kb3r2/ppR2p2/8/8/8/2N5/KP2Q3/3B4 w - - 0 1,5,H. R. Kuiper
81893a70,k7/2K5/4N3/8/8/1B6/8/8 w - - 0 1,5,Юрий Никитович Серёжкин
f79d9b98,8/2B4p/5p2/3B1k1K/2P1n3/8/8/7N w - - 0 1,5,Eugene Beauharnais Cook
f381019e,8/8/8/8/8/6Pk/6RN/6K1 w - - 0 1,5,Эрнест Левонович Погосянц
5be05869,1BbK4/1pN2p1p/1p1k1p2/1P1P4/P1R3P1/1Np5/3rp3/1n4nr w - - 0 1,5,Theodor Siers
0c9020a4,3B4/pp3Kp1/3N2P1/rPppkNR1/1nP3P1/1Pp1b1P1/1nP1P1b1/8 w - - 0 1,5,Виктор Фёдорович Волчек
8f149a3e,6n1/1p6/3K3p/1pB1N3/1p2kpP1/2p1p3/P3R2p/4N3 w - - 0 1,5,Ulrich Otto Ferdinand Auhagen
3421f621,8/8/8/3B4/2pPN1N1/2Pk4/6P1/3K4 w - - 0 1,5,Heinrich S. Eichstädt
21e61055,8/1p2Kp2/bP1N4/1p2PPP1/1p1pN1p1/1P1k2P1/5P1R/3B4 w - - 0 1,5,Fritz Emil Giegold
4d4cd8ff,2R3Bk/K3p3/7p/7N/3p1P2/2p3p1/3r4/1b6 w - - 0 1,5,Ján Kozinka
ca3bb9cf,3K1knr/4p1bp/5p1p/5P1P/3N4/8/8/8 w - - 0 1,5,Bernhard Horwitz
150e54f5,6KQ/8/8/7P/2pBk3/8/6P1/8 w - - 0 1,5,Vidadi Zamanov
d5a2a994,5B2/7p/4B3/4p2P/4k3/2P3p1/3K2P1/8 w - - 0 1,5,Johann Nepomuk Berger
91d3b3be,4K1k1/6b1/6N1/7P/8/8/8/6R1 w - - 0 1,5,Marián Šemrinec
5bf8a66b,8/7p/p4r1P/kpb5/4pB2/3N4/1Pb1B3/6RK w - - 0 1,5,François Paul Loquin
df30eaf4,8/8/8/8/8/8/p2R4/k1K2N2 w - - 0 1,5,Јожеф Ченгери
bab24ee8,4B3/8/3Pk3/4B3/5K2/8/8/8 w - - 0 1,5,Олег Павлович Сакс
0e5da827,8/6P1/6B1/8/7k/3K4/8/8 w - - 0 1,5,Christian Poisson
a3386d01,8/2B5/2R5/8/3k1p2/5Bp1/4K3/8 w - - 0 1,5,Léon Guinet
119b99cb,2K2Qb1/3p1p2/p4R2/Np2P3/1P1PkB2/n7/2N1B3/n2r2br w - - 0 1,5,Юрій Маркович Гордіан
fd6e2f24,8/5p2/5p1N/5N1K/4p3/4P1Bk/8/7B w - - 0 1,5,George Edward Carpenter
8fbe28a2,8/5p2/8/5K2/3k1pN1/Q7/8/8 w - - 0 1,5,Ladislav Knotek
654cc3f7,7B/2pB4/r2kP2p/1bb3NR/1qrP4/1PpKNPp1/3R4/8 w - - 0 1,5,Ernest Augustus Murray MacGregor
